"city","city_ascii","lat","lng","country","iso2","iso3","admin_name","capital","population","id"
"Rothenburg ob der Tauber","Rothenburg ob der Tauber","49.3833","10.1833","Germany","DE","DEU","Bavaria","","11347","1276993004"
"Ochsenfurt","Ochsenfurt","49.6500","10.0667","Germany","DE","DEU","Bavaria","","11346","1276225092"
"Handewitt","Handewitt","54.7667","9.3167","Germany","DE","DEU","Schleswig-Holstein","","11345","1276919280"
"Rheinau","Rheinau","48.6678","7.9347","Germany","DE","DEU","Baden-Württemberg","","11343","1276702024"
"Welzheim","Welzheim","48.8747","9.6344","Germany","DE","DEU","Baden-Württemberg","","11335","1276045821"
"Nußloch","Nussloch","49.3236","8.6939","Germany","DE","DEU","Baden-Württemberg","","11331","1276967594"
"Mülheim-Kärlich","Mulheim-Karlich","50.3869","7.4953","Germany","DE","DEU","Rhineland-Palatinate","","11312","1276940149"
"Denkendorf","Denkendorf","48.6958","9.3175","Germany","DE","DEU","Baden-Württemberg","","11303","1276329387"
"Drochtersen","Drochtersen","53.7000","9.3833","Germany","DE","DEU","Lower Saxony","","11290","1276168894"
"Bad Nenndorf","Bad Nenndorf","52.3369","9.3786","Germany","DE","DEU","Lower Saxony","","11289","1276123356"
"Eichenzell","Eichenzell","50.4833","9.7000","Germany","DE","DEU","Hesse","","11277","1276335851"
"Fallersleben","Fallersleben","52.4189","10.7169","Germany","DE","DEU","Lower Saxony","","11269","1276398324"
"Möglingen","Moglingen","48.8883","9.1292","Germany","DE","DEU","Baden-Württemberg","","11244","1276353037"
"Prien am Chiemsee","Prien am Chiemsee","47.8667","12.3333","Germany","DE","DEU","Bavaria","","11243","1276129063"
"Hagen im Bremischen","Hagen im Bremischen","53.3667","8.6500","Germany","DE","DEU","Lower Saxony","","11233","1276318696"
"Werther","Werther","52.0750","8.4125","Germany","DE","DEU","North Rhine-Westphalia","","11229","1276520918"
"Lauingen","Lauingen","48.5667","10.4333","Germany","DE","DEU","Bavaria","","11229","1276983214"
"Herbolzheim","Herbolzheim","48.2219","7.7775","Germany","DE","DEU","Baden-Württemberg","","11224","1276610094"
"Diez","Diez","50.3708","8.0158","Germany","DE","DEU","Rhineland-Palatinate","","11211","1276836214"
"Schöningen","Schoningen","52.1333","10.9500","Germany","DE","DEU","Lower Saxony","","11209","1276898175"
"Isselburg","Isselburg","51.8331","6.4667","Germany","DE","DEU","North Rhine-Westphalia","","11208","1276291183"
"Feldkirchen-Westerham","Feldkirchen-Westerham","47.9000","11.8500","Germany","DE","DEU","Bavaria","","11190","1276377703"
"Kranenburg","Kranenburg","51.7897","6.0072","Germany","DE","DEU","North Rhine-Westphalia","","11181","1276141690"
"Belzig","Belzig","52.1422","12.5956","Germany","DE","DEU","Brandenburg","","11172","1276375390"
"Kriftel","Kriftel","50.0833","8.4500","Germany","DE","DEU","Hesse","","11151","1276384053"
"Waldkirchen","Waldkirchen","48.7305","13.6011","Germany","DE","DEU","Bavaria","","11143","1276702006"
"Balve","Balve","51.3333","7.8667","Germany","DE","DEU","North Rhine-Westphalia","","11143","1276429587"
"Bannewitz","Bannewitz","50.9931","13.7167","Germany","DE","DEU","Saxony","","11142","1276329981"
"Stollberg","Stollberg","50.7083","12.7783","Germany","DE","DEU","Saxony","","11139","1276429853"
"Braunfels","Braunfels","50.5167","8.3833","Germany","DE","DEU","Hesse","","11131","1276721051"
"Hasbergen","Hasbergen","52.2167","7.9167","Germany","DE","DEU","Lower Saxony","","11119","1276722564"
"Gengenbach","Gengenbach","48.4000","8.0167","Germany","DE","DEU","Baden-Württemberg","","11116","1276778224"
"Kall","Kall","50.5500","6.5500","Germany","DE","DEU","North Rhine-Westphalia","","11112","1276548947"
"Herrsching am Ammersee","Herrsching am Ammersee","48.0000","11.1833","Germany","DE","DEU","Bavaria","","11088","1276350477"
"Nörvenich","Norvenich","50.8000","6.6500","Germany","DE","DEU","North Rhine-Westphalia","","11064","1276001252"
"Planegg","Planegg","48.1047","11.4306","Germany","DE","DEU","Bavaria","","11063","1276760945"
"Korb","Korb","48.8417","9.3611","Germany","DE","DEU","Baden-Württemberg","","11058","1276683621"
"Rutesheim","Rutesheim","48.8097","8.9450","Germany","DE","DEU","Baden-Württemberg","","11056","1276637060"
"Riedlingen","Riedlingen","48.1553","9.4728","Germany","DE","DEU","Baden-Württemberg","","11029","1276567884"
"Gernsheim","Gernsheim","49.7500","8.4833","Germany","DE","DEU","Hesse","","11024","1276371631"
"Regen","Regen","48.9667","13.1333","Germany","DE","DEU","Bavaria","minor","11005","1276612143"
"Lorch","Lorch","48.7983","9.6883","Germany","DE","DEU","Baden-Württemberg","","11003","1276178171"
"Schkopau","Schkopau","51.3833","11.9667","Germany","DE","DEU","Saxony-Anhalt","","10989","1276553925"
"Wildau","Wildau","52.3167","13.6333","Germany","DE","DEU","Brandenburg","","10984","1276865619"
"Haigerloch","Haigerloch","48.3647","8.8050","Germany","DE","DEU","Baden-Württemberg","","10968","1276522466"
"Eisenberg","Eisenberg","50.9667","11.9000","Germany","DE","DEU","Thuringia","minor","10957","1276013201"
"Rüthen","Ruthen","51.4933","8.4833","Germany","DE","DEU","North Rhine-Westphalia","","10957","1276776072"
"Adendorf","Adendorf","53.2833","10.4500","Germany","DE","DEU","Lower Saxony","","10956","1276724557"
"Neuhof","Neuhof","50.4333","9.6167","Germany","DE","DEU","Hesse","","10956","1276724879"
"Burgkirchen an der Alz","Burgkirchen an der Alz","48.1667","12.7167","Germany","DE","DEU","Bavaria","","10953","1276642803"
"Lichtenstein","Lichtenstein","50.7564","12.6317","Germany","DE","DEU","Saxony","","10946","1276704122"
"Malente","Malente","54.1667","10.5500","Germany","DE","DEU","Schleswig-Holstein","","10929","1276687583"
"Donzdorf","Donzdorf","48.6833","9.8167","Germany","DE","DEU","Baden-Württemberg","","10927","1276029380"
"Wustermark","Wustermark","52.5500","12.9500","Germany","DE","DEU","Brandenburg","","10922","1276932359"
"Altensteig","Altensteig","48.5864","8.6047","Germany","DE","DEU","Baden-Württemberg","","10916","1276878570"
"Karlsdorf-Neuthard","Karlsdorf-Neuthard","49.1364","8.5439","Germany","DE","DEU","Baden-Württemberg","","10916","1276052458"
"Kenzingen","Kenzingen","48.1917","7.7683","Germany","DE","DEU","Baden-Württemberg","","10908","1276334266"
"Osterwieck","Osterwieck","51.9667","10.7167","Germany","DE","DEU","Saxony-Anhalt","","10898","1276571992"
"Langenzenn","Langenzenn","49.4944","10.7947","Germany","DE","DEU","Bavaria","","10887","1276092377"
"Gottmadingen","Gottmadingen","47.7356","8.7767","Germany","DE","DEU","Baden-Württemberg","","10885","1276476754"
"Glückstadt","Gluckstadt","53.7917","9.4219","Germany","DE","DEU","Schleswig-Holstein","","10885","1276320912"
"Hammelburg","Hammelburg","50.1167","9.9000","Germany","DE","DEU","Bavaria","","10883","1276000245"
"Schönaich","Schonaich","48.6569","9.0628","Germany","DE","DEU","Baden-Württemberg","","10874","1276014009"
"Herxheim","Herxheim","49.1469","8.2200","Germany","DE","DEU","Rhineland-Palatinate","","10872","1276512469"
"Lichtenau","Lichtenau","51.6000","8.8833","Germany","DE","DEU","North Rhine-Westphalia","","10867","1276302835"
"Hambühren","Hambuhren","52.6333","9.9833","Germany","DE","DEU","Lower Saxony","","10855","1276102080"
"Steinbach am Taunus","Steinbach am Taunus","50.1667","8.5667","Germany","DE","DEU","Hesse","","10846","1276335395"
"Nauheim","Nauheim","49.9506","8.4631","Germany","DE","DEU","Hesse","","10840","1276153324"
"Boizenburg","Boizenburg","53.3667","10.7167","Germany","DE","DEU","Mecklenburg-Western Pomerania","","10829","1276001527"
"Stephanskirchen","Stephanskirchen","47.8500","12.1833","Germany","DE","DEU","Bavaria","","10817","1276424384"
"Taufkirchen","Taufkirchen","48.3439","12.1303","Germany","DE","DEU","Bavaria","","10812","1276593079"
"Mülsen","Mulsen","50.7447","12.5747","Germany","DE","DEU","Saxony","","10812","1276902814"
"Wald-Michelbach","Wald-Michelbach","49.5667","8.8333","Germany","DE","DEU","Hesse","","10791","1276767345"
"Kirchseeon","Kirchseeon","48.0731","11.8861","Germany","DE","DEU","Bavaria","","10764","1276337335"
"Fürth","Furth","49.6500","8.7833","Germany","DE","DEU","Hesse","","10751","1276167147"
"Kleinblittersdorf","Kleinblittersdorf","49.1583","7.0361","Germany","DE","DEU","Saarland","","10747","1276026284"
"Bad Orb","Bad Orb","50.2167","9.3500","Germany","DE","DEU","Hesse","","10725","1276166672"
"Diedorf","Diedorf","48.3500","10.7667","Germany","DE","DEU","Bavaria","","10705","1276299283"
"Morbach","Morbach","49.8167","7.1167","Germany","DE","DEU","Rhineland-Palatinate","","10701","1276004908"
"Bestwig","Bestwig","51.3667","8.4000","Germany","DE","DEU","North Rhine-Westphalia","","10695","1276089671"
"Dallgow-Döberitz","Dallgow-Doberitz","52.5331","13.0500","Germany","DE","DEU","Brandenburg","","10687","1276604293"
"Bischofswerda","Bischofswerda","51.1275","14.1797","Germany","DE","DEU","Saxony","","10686","1276164300"
"Ruppichteroth","Ruppichteroth","50.8439","7.4836","Germany","DE","DEU","North Rhine-Westphalia","","10637","1276384709"
"Felsberg","Felsberg","51.1333","9.4167","Germany","DE","DEU","Hesse","","10633","1276987745"
"Barmstedt","Barmstedt","53.7833","9.7667","Germany","DE","DEU","Schleswig-Holstein","","10630","1276501444"
"Emsbüren","Emsburen","52.3925","7.2914","Germany","DE","DEU","Lower Saxony","","10626","1276520111"
"Schleusingen","Schleusingen","50.5167","10.7500","Germany","DE","DEU","Thuringia","","10620","1276153970"
"Dießen am Ammersee","Diessen am Ammersee","47.9500","11.1000","Germany","DE","DEU","Bavaria","","10618","1276330622"
"Tangerhütte","Tangerhutte","52.4333","11.8000","Germany","DE","DEU","Saxony-Anhalt","","10599","1276201487"
"Böhl-Iggelheim","Bohl-Iggelheim","49.3833","8.3000","Germany","DE","DEU","Rhineland-Palatinate","","10583","1276858476"
"Schönwalde-Siedlung","Schonwalde-Siedlung","52.6500","12.9833","Germany","DE","DEU","Brandenburg","","10571","1276477512"
"Aerzen","Aerzen","52.0494","9.2653","Germany","DE","DEU","Lower Saxony","","10570","1276826554"
"Neuenhaus","Neuenhaus","52.5000","6.9667","Germany","DE","DEU","Lower Saxony","","10561","1276154780"
"Bad Iburg","Bad Iburg","52.1592","8.0472","Germany","DE","DEU","Lower Saxony","","10559","1276794541"
"Weinböhla","Weinbohla","51.1667","13.5667","Germany","DE","DEU","Saxony","","10549","1276478682"
"Büdelsdorf","Budelsdorf","54.3167","9.6833","Germany","DE","DEU","Schleswig-Holstein","","10546","1276054085"
"Wendeburg","Wendeburg","52.3167","10.4000","Germany","DE","DEU","Lower Saxony","","10542","1276401902"
"Werlte","Werlte","52.8500","7.6833","Germany","DE","DEU","Lower Saxony","","10539","1276655654"
"Grevesmühlen","Grevesmuhlen","53.8667","11.1667","Germany","DE","DEU","Mecklenburg-Western Pomerania","","10538","1276634445"
"Weingarten","Weingarten","49.0514","8.5306","Germany","DE","DEU","Baden-Württemberg","","10534","1276014784"
"Reiskirchen","Reiskirchen","50.6000","8.8333","Germany","DE","DEU","Hesse","","10527","1276387894"
"Flöha","Floha","50.8558","13.0714","Germany","DE","DEU","Saxony","","10516","1276141987"
"Plankstadt","Plankstadt","49.3933","8.5942","Germany","DE","DEU","Baden-Württemberg","","10511","1276993241"
"Hilter","Hilter","52.1500","8.1500","Germany","DE","DEU","Lower Saxony","","10511","1276002004"
"Burgau","Burgau","48.4322","10.4069","Germany","DE","DEU","Bavaria","","10509","1276192712"
"Markt Indersdorf","Markt Indersdorf","48.3667","11.3667","Germany","DE","DEU","Bavaria","","10498","1276148696"
"Bad Wildbad","Bad Wildbad","48.7503","8.5506","Germany","DE","DEU","Baden-Württemberg","","10495","1276260316"
"Gommern","Gommern","52.0667","11.8333","Germany","DE","DEU","Saxony-Anhalt","","10485","1276399095"
"Burgstädt","Burgstadt","50.9167","12.8167","Germany","DE","DEU","Saxony","","10475","1276198411"
"Olbernhau","Olbernhau","50.6667","13.3333","Germany","DE","DEU","Saxony","","10458","1276224877"
"Friedeburg","Friedeburg","53.4500","7.8333","Germany","DE","DEU","Lower Saxony","","10458","1276711617"
"Lollar","Lollar","50.6497","8.7044","Germany","DE","DEU","Hesse","","10454","1276402462"
"Wildberg","Wildberg","48.6239","8.7472","Germany","DE","DEU","Baden-Württemberg","","10443","1276603722"
"Nideggen","Nideggen","50.7000","6.4833","Germany","DE","DEU","North Rhine-Westphalia","","10419","1276330889"
"Simbach am Inn","Simbach am Inn","48.2667","13.0167","Germany","DE","DEU","Bavaria","","10416","1276572176"
"Altenberge","Altenberge","52.0458","7.4653","Germany","DE","DEU","North Rhine-Westphalia","","10415","1276349933"
"Nordkirchen","Nordkirchen","51.7381","7.5256","Germany","DE","DEU","North Rhine-Westphalia","","10402","1276717351"
"Braunsbedra","Braunsbedra","51.2833","11.9000","Germany","DE","DEU","Saxony-Anhalt","","10401","1276157165"
"Demmin","Demmin","53.9050","13.0439","Germany","DE","DEU","Mecklenburg-Western Pomerania","","10395","1276386093"
"Neustadt","Neustadt","50.8500","9.1167","Germany","DE","DEU","Hesse","","10393","1276694590"
"Nossen","Nossen","51.0500","13.3000","Germany","DE","DEU","Saxony","","10389","1276123820"
"Kaufering","Kaufering","48.0833","10.8833","Germany","DE","DEU","Bavaria","","10388","1276831409"
"Altusried","Altusried","47.8000","10.2167","Germany","DE","DEU","Bavaria","","10378","1276723201"
"Steinfeld","Steinfeld","52.6000","8.2167","Germany","DE","DEU","Lower Saxony","","10377","1276800312"
"Neuenstadt am Kocher","Neuenstadt am Kocher","49.2333","9.3333","Germany","DE","DEU","Baden-Württemberg","","10372","1276757079"
"Steinau an der Straße","Steinau an der Strasse","50.3167","9.4667","Germany","DE","DEU","Hesse","","10371","1276321802"
"Klipphausen","Klipphausen","51.0833","13.5333","Germany","DE","DEU","Saxony","","10366","1276821311"
"Augustdorf","Augustdorf","51.9000","8.7333","Germany","DE","DEU","North Rhine-Westphalia","","10365","1276232704"
"Nieder-Olm","Nieder-Olm","49.9083","8.2028","Germany","DE","DEU","Rhineland-Palatinate","","10362","1276571549"
"Anröchte","Anrochte","51.5667","8.3333","Germany","DE","DEU","North Rhine-Westphalia","","10359","1276004303"
"Steinen","Steinen","47.6453","7.7403","Germany","DE","DEU","Baden-Württemberg","","10339","1276597549"
"Aulendorf","Aulendorf","47.9542","9.6389","Germany","DE","DEU","Baden-Württemberg","","10338","1276668317"
"Erlenbach am Main","Erlenbach am Main","49.8039","9.1639","Germany","DE","DEU","Bavaria","","10326","1276645888"
"Weilheim an der Teck","Weilheim an der Teck","48.6150","9.5386","Germany","DE","DEU","Baden-Württemberg","","10324","1276869346"
"Appenweier","Appenweier","48.5397","7.9800","Germany","DE","DEU","Baden-Württemberg","","10320","1276074686"
"Höchst im Odenwald","Hochst im Odenwald","49.8000","9.0000","Germany","DE","DEU","Hesse","","10319","1276437736"
"Großburgwedel","Grossburgwedel","52.4933","9.8586","Germany","DE","DEU","Lower Saxony","","10306","1276104367"
"Merzenich","Merzenich","50.8333","6.5333","Germany","DE","DEU","North Rhine-Westphalia","","10302","1276724272"
"Bad Lauterberg","Bad Lauterberg","51.6317","10.4706","Germany","DE","DEU","Lower Saxony","","10297","1276934554"
"Kirchlinteln","Kirchlinteln","52.9428","9.3183","Germany","DE","DEU","Lower Saxony","","10295","1276083659"
"Morsbach","Morsbach","50.8667","7.7167","Germany","DE","DEU","North Rhine-Westphalia","","10293","1276963409"
"Schalksmühle","Schalksmuhle","51.2167","7.5167","Germany","DE","DEU","North Rhine-Westphalia","","10284","1276387569"
"Tangermünde","Tangermunde","52.5408","11.9689","Germany","DE","DEU","Saxony-Anhalt","","10283","1276714669"
"Bogen","Bogen","48.9167","12.6833","Germany","DE","DEU","Bavaria","","10278","1276422463"
"Goldenstedt","Goldenstedt","52.7833","8.4167","Germany","DE","DEU","Lower Saxony","","10263","1276831361"
"Lahstedt","Lahstedt","52.2500","10.2167","Germany","DE","DEU","Lower Saxony","","10262","1276001876"
"Querfurt","Querfurt","51.3833","11.6000","Germany","DE","DEU","Saxony-Anhalt","","10256","1276096185"
"Blumberg","Blumberg","47.8392","8.5342","Germany","DE","DEU","Baden-Württemberg","","10256","1276268293"
"Kirchzarten","Kirchzarten","47.9650","7.9556","Germany","DE","DEU","Baden-Württemberg","","10252","1276548951"
"Ostercappeln","Ostercappeln","52.3500","8.2333","Germany","DE","DEU","Lower Saxony","","10251","1276960639"
"Goldbach","Goldbach","49.9889","9.1864","Germany","DE","DEU","Bavaria","","10250","1276681530"
"Süßen","Sussen","48.6797","9.7575","Germany","DE","DEU","Baden-Württemberg","","10248","1276876267"
"Spelle","Spelle","52.3667","7.4667","Germany","DE","DEU","Lower Saxony","","10238","1276461336"
"Königsbach-Stein","Konigsbach-Stein","48.9664","8.6089","Germany","DE","DEU","Baden-Württemberg","","10235","1276050894"
"Betzdorf","Betzdorf","50.7856","7.8728","Germany","DE","DEU","Rhineland-Palatinate","","10223","1276302333"
"Rehburg-Loccum","Rehburg-Loccum","52.4508","9.2078","Germany","DE","DEU","Lower Saxony","","10199","1276006999"
"Beilngries","Beilngries","49.0333","11.4667","Germany","DE","DEU","Bavaria","","10195","1276091719"
"Niebüll","Niebull","54.7881","8.8296","Germany","DE","DEU","Schleswig-Holstein","","10192","1276213521"
"Münchberg","Munchberg","50.2000","11.7667","Germany","DE","DEU","Bavaria","","10179","1276739492"
"Birkenfeld","Birkenfeld","48.8697","8.6361","Germany","DE","DEU","Baden-Württemberg","","10170","1276313867"
"Mörlenbach","Morlenbach","49.5992","8.7347","Germany","DE","DEU","Hesse","","10166","1276069994"
"Bleicherode","Bleicherode","51.4167","10.5667","Germany","DE","DEU","Thuringia","","10163","1276520742"
"Werneck","Werneck","49.9833","10.1000","Germany","DE","DEU","Bavaria","","10146","1276199382"
"Lenggries","Lenggries","47.6803","11.5739","Germany","DE","DEU","Bavaria","","10146","1276352109"
"Visbek","Visbek","52.8366","8.3098","Germany","DE","DEU","Lower Saxony","","10141","1276431474"
"Kirkel","Kirkel","49.2833","7.2333","Germany","DE","DEU","Saarland","","10129","1276147467"
"Altötting","Altotting","48.2267","12.6783","Germany","DE","DEU","Bavaria","minor","10119","1276161581"
"Meuselwitz","Meuselwitz","51.0500","12.3000","Germany","DE","DEU","Thuringia","","10117","1276499309"
"Tutzing","Tutzing","47.9089","11.2814","Germany","DE","DEU","Bavaria","","10106","1276343820"
"Roßtal","Rosstal","49.4000","10.8833","Germany","DE","DEU","Bavaria","","10083","1276297806"
"Weil im Schönbuch","Weil im Schonbuch","48.6214","9.0611","Germany","DE","DEU","Baden-Württemberg","","10078","1276376071"
"Bieber","Bieber","50.6000","8.5833","Germany","DE","DEU","Hesse","","10070","1276631690"
"Willstätt","Willstatt","48.5417","7.8964","Germany","DE","DEU","Baden-Württemberg","","10064","1276429606"
"Heubach","Heubach","48.7881","9.9333","Germany","DE","DEU","Baden-Württemberg","","10063","1276568606"
"Bobenheim-Roxheim","Bobenheim-Roxheim","49.5833","8.3500","Germany","DE","DEU","Rhineland-Palatinate","","10062","1276712928"
"Rüdesheim am Rhein","Rudesheim am Rhein","49.9833","7.9306","Germany","DE","DEU","Hesse","","10054","1276263757"
"Schotten","Schotten","50.5000","9.1167","Germany","DE","DEU","Hesse","","10045","1276543859"
"Kaldenkirchen","Kaldenkirchen","51.3167","6.2833","Germany","DE","DEU","North Rhine-Westphalia","","10025","1276572191"
"Trebbin","Trebbin","52.2167","13.2000","Germany","DE","DEU","Brandenburg","","10016","1276041588"
"Wahlstedt","Wahlstedt","53.9500","10.2167","Germany","DE","DEU","Schleswig-Holstein","","9998","1276000715"
"Bad Frankenhausen","Bad Frankenhausen","51.3558","11.1011","Germany","DE","DEU","Thuringia","","9995","1276187719"
"Mengen","Mengen","48.0497","9.3300","Germany","DE","DEU","Baden-Württemberg","","9995","1276073963"
"Gudensberg","Gudensberg","51.1833","9.3667","Germany","DE","DEU","Hesse","","9983","1276969422"
"Dettingen an der Erms","Dettingen an der Erms","48.5300","9.3472","Germany","DE","DEU","Baden-Württemberg","","9977","1276179914"
"Ainring","Ainring","47.8136","12.9428","Germany","DE","DEU","Bavaria","","9975","1276077892"
"Ottendorf-Okrilla","Ottendorf-Okrilla","51.1792","13.8261","Germany","DE","DEU","Saxony","","9971","1276340618"
"Altenholz","Altenholz","54.4000","10.1333","Germany","DE","DEU","Schleswig-Holstein","","9965","1276597876"
"Friedrichsthal","Friedrichsthal","49.3256","7.0961","Germany","DE","DEU","Saarland","","9958","1276137098"
"Aich","Aich","48.6228","9.2372","Germany","DE","DEU","Baden-Württemberg","","9951","1276245097"
"Bad König","Bad Konig","49.7500","9.0167","Germany","DE","DEU","Hesse","","9951","1276917706"
"Oelsnitz","Oelsnitz","50.4167","12.1667","Germany","DE","DEU","Saxony","","9951","1276364084"
"Bad Bevensen","Bad Bevensen","53.0792","10.5833","Germany","DE","DEU","Lower Saxony","","9943","1276837566"
"Bad Ems","Bad Ems","50.3381","7.7106","Germany","DE","DEU","Rhineland-Palatinate","minor","9936","1276819164"
"Marpingen","Marpingen","49.4500","7.0500","Germany","DE","DEU","Saarland","","9935","1276606720"
"Nohfelden","Nohfelden","49.5667","7.1500","Germany","DE","DEU","Saarland","","9934","1276779252"
"Waltenhofen","Waltenhofen","47.6667","10.3000","Germany","DE","DEU","Bavaria","","9933","1276889694"
"Birkenau","Birkenau","49.5625","8.7069","Germany","DE","DEU","Hesse","","9926","1276778911"
"Oldenburg in Holstein","Oldenburg in Holstein","54.3000","10.8833","Germany","DE","DEU","Schleswig-Holstein","","9922","1276671809"
"Maisenhausen","Maisenhausen","50.0167","9.0000","Germany","DE","DEU","Bavaria","","9897","1276399610"
"Kümmersbruck","Kummersbruck","49.4167","11.8833","Germany","DE","DEU","Bavaria","","9894","1276949407"
"Pliezhausen","Pliezhausen","48.5586","9.2058","Germany","DE","DEU","Baden-Württemberg","","9893","1276097407"
"Schlitz","Schlitz","50.6667","9.5667","Germany","DE","DEU","Hesse","","9892","1276405370"
"Rödinghausen","Rodinghausen","52.2500","8.4667","Germany","DE","DEU","North Rhine-Westphalia","","9891","1276776306"
"Kösching","Kosching","48.8167","11.5000","Germany","DE","DEU","Bavaria","","9875","1276577514"
"Heilsbronn","Heilsbronn","49.3167","10.8000","Germany","DE","DEU","Bavaria","","9875","1276724619"
"Mittenwalde","Mittenwalde","52.2667","13.5333","Germany","DE","DEU","Brandenburg","","9854","1276476761"
"Bisingen","Bisingen","48.3119","8.9178","Germany","DE","DEU","Baden-Württemberg","","9844","1276249860"
"Merchweiler","Merchweiler","49.3500","7.0333","Germany","DE","DEU","Saarland","","9843","1276171496"
"Bockenem","Bockenem","52.0117","10.1319","Germany","DE","DEU","Lower Saxony","","9830","1276993037"
"Ilsfeld","Ilsfeld","49.0500","9.2500","Germany","DE","DEU","Baden-Württemberg","","9826","1276001221"
"Pasewalk","Pasewalk","53.5000","14.0000","Germany","DE","DEU","Mecklenburg-Western Pomerania","","9811","1276152058"
"Vettweiß","Vettweiss","50.7389","6.5972","Germany","DE","DEU","North Rhine-Westphalia","","9811","1276176554"
"Altlandsberg","Altlandsberg","52.5667","13.7331","Germany","DE","DEU","Brandenburg","","9808","1276344426"
"Köngen","Kongen","48.6819","9.3667","Germany","DE","DEU","Baden-Württemberg","","9808","1276029285"
"Nordwalde","Nordwalde","52.0833","7.4833","Germany","DE","DEU","North Rhine-Westphalia","","9807","1276365254"
"Laubach","Laubach","50.5333","8.9900","Germany","DE","DEU","Hesse","","9801","1276831355"
"Hönow","Honow","52.5483","13.6378","Germany","DE","DEU","Brandenburg","","9800","1276348577"
"Bad Liebenzell","Bad Liebenzell","48.7742","8.7314","Germany","DE","DEU","Baden-Württemberg","","9795","1276138487"
"Visselhövede","Visselhovede","52.9667","9.5833","Germany","DE","DEU","Lower Saxony","","9792","1276207705"
"Magstadt","Magstadt","48.7422","8.9650","Germany","DE","DEU","Baden-Württemberg","","9789","1276943465"
"Wölfersheim","Wolfersheim","50.3975","8.8114","Germany","DE","DEU","Hesse","","9762","1276879373"
"Plüderhausen","Pluderhausen","48.7950","9.6011","Germany","DE","DEU","Baden-Württemberg","","9760","1276728589"
"Oberstdorf","Oberstdorf","47.4167","10.2833","Germany","DE","DEU","Bavaria","","9753","1276143452"
"Bad Breisig","Bad Breisig","50.5092","7.2964","Germany","DE","DEU","Rhineland-Palatinate","","9740","1276102640"
"Twist","Twist","52.6167","7.0333","Germany","DE","DEU","Lower Saxony","","9738","1276686407"
"Fürstenau","Furstenau","52.5167","7.6667","Germany","DE","DEU","Lower Saxony","","9736","1276365707"
"Osthofen","Osthofen","49.7078","8.3289","Germany","DE","DEU","Rhineland-Palatinate","","9736","1276502148"
"Everswinkel","Everswinkel","51.9250","7.8478","Germany","DE","DEU","North Rhine-Westphalia","","9733","1276832374"
"Giesen","Giesen","52.2000","9.8833","Germany","DE","DEU","Lower Saxony","","9732","1276120261"
"Oberhausen-Rheinhausen","Oberhausen-Rheinhausen","49.2606","8.4850","Germany","DE","DEU","Baden-Württemberg","","9710","1276286737"
"Worpswede","Worpswede","53.2222","8.9278","Germany","DE","DEU","Lower Saxony","","9708","1276953565"
"Schwaikheim","Schwaikheim","48.8714","9.3531","Germany","DE","DEU","Baden-Württemberg","","9702","1276194197"
"Dassel","Dassel","51.8033","9.6903","Germany","DE","DEU","Lower Saxony","","9698","1276866794"
"Neu Bleckede","Neu Bleckede","53.3000","10.7333","Germany","DE","DEU","Lower Saxony","","9694","1276752770"
"Klötze","Klotze","52.6263","11.1616","Germany","DE","DEU","Saxony-Anhalt","","9680","1276729835"
"Großröhrsdorf","Grossrohrsdorf","51.1444","14.0167","Germany","DE","DEU","Saxony","","9679","1276821884"
"Brandis","Brandis","51.3347","12.6089","Germany","DE","DEU","Saxony","","9676","1276455051"
"Veitshöchheim","Veitshochheim","49.8328","9.8817","Germany","DE","DEU","Bavaria","","9634","1276315080"
"Südlohn","Sudlohn","51.9436","6.8664","Germany","DE","DEU","North Rhine-Westphalia","","9616","1276001303"
"Ohrdruf","Ohrdruf","50.8281","10.7328","Germany","DE","DEU","Thuringia","","9613","1276929737"
"Nersingen","Nersingen","48.4289","10.1219","Germany","DE","DEU","Bavaria","","9611","1276170388"
"Hemau","Hemau","49.0519","11.7828","Germany","DE","DEU","Bavaria","","9599","1276739454"
"Höchberg","Hochberg","49.7831","9.8817","Germany","DE","DEU","Bavaria","","9592","1276298566"
"Grimmen","Grimmen","54.1100","13.0414","Germany","DE","DEU","Mecklenburg-Western Pomerania","","9586","1276798826"
"Lüchow","Luchow","52.9667","11.1500","Germany","DE","DEU","Lower Saxony","minor","9585","1276197749"
"Osterburg","Osterburg","52.7833","11.7667","Germany","DE","DEU","Saxony-Anhalt","","9580","1276131088"
"Schulzendorf","Schulzendorf","52.3667","13.5831","Germany","DE","DEU","Brandenburg","","9575","1276028014"
"Miltenberg","Miltenberg","49.7039","9.2644","Germany","DE","DEU","Bavaria","minor","9566","1276744365"
"Bad Gandersheim","Bad Gandersheim","51.8719","10.0253","Germany","DE","DEU","Lower Saxony","","9552","1276778177"
"Ehringshausen","Ehringshausen","50.6000","8.3833","Germany","DE","DEU","Hesse","","9540","1276599931"
"Hohenhameln","Hohenhameln","52.2600","10.0664","Germany","DE","DEU","Lower Saxony","","9539","1276407587"
"Wilkau-Haßlau","Wilkau-Hasslau","50.6667","12.5167","Germany","DE","DEU","Saxony","","9534","1276704667"
"Sebnitz","Sebnitz","50.9667","14.2833","Germany","DE","DEU","Saxony","","9522","1276466123"
"Höhr-Grenzhausen","Hohr-Grenzhausen","50.4350","7.6711","Germany","DE","DEU","Rhineland-Palatinate","","9509","1276961599"
